timestamp,price
2026-05-04 18:59:31,7513750.0
2026-05-04 19:00:51,7514003.5
2026-05-04 19:01:53,7515321.0
2026-05-04 19:02:54,7515321.0
2026-05-04 19:03:56,7515321.0
2026-05-04 19:06:38,7521319.5
2026-05-04 19:08:40,7521062.5
2026-05-04 19:10:44,7508912.5
2026-05-04 19:12:46,7504872.0
2026-05-04 19:14:48,7503819.0
2026-05-04 19:16:50,7503264.5
2026-05-04 19:18:53,7497561.0
2026-05-04 19:20:56,7508149.5
2026-05-04 19:22:58,7498184.0
